,time,mask,method marginalized,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP,CoFiAM SAP,CoFiAM PDCSAP
105,277.2045081351971,False,-6.710387699759846e-05,-7.027873671461293e-05,-6.815928366254997e-05,-0.00016484047757925335,-7.771741586293235e-05,-2.7744132549467615e-05,-6.604847033264694e-05,-6.0258589103301397e-05,-5.113726880145997e-05
106,277.2249409134165,True,-8.023028448433944e-05,-0.0001301942053512084,-5.7879519984704864e-05,-0.00022482000413592829,-6.745944627328804e-05,-9.300112269539085e-05,-6.103905269172483e-05,-0.00012124772688937302,-4.3174946718127494e-05
107,277.2658061691618,True,0.00016318061425113495,6.60714725753131e-05,0.0002472709130907358,-2.871237342316757e-05,0.0002376446607754712,9.228756703549834e-05,0.00023407366146677155,7.287320482518567e-05,0.0002573433803076952
108,277.28623884668923,True,-0.000631307685027338,-0.0007080515197893655,-0.0005571327953943772,-0.0008028316782660028,-0.000566772989083808,-0.0006874636346346774,-0.0005751517354199986,-0.0007023274552629966,-0.0005493848563794534
109,277.3066716242174,True,-0.0035442214324538646,-0.0036485828488764804,-0.003432035357028962,-0.0037431535826620843,-0.003441669440563122,-0.003633705558985012,-0.003454737305922717,-0.0036439448668317276,-0.0034266194742647027
110,277.34753687879856,True,-0.0061047776438746815,-0.006148993965037097,-0.00603209817167405,-0.006243465969676731,-0.0060417502443895765,-0.0061455376652677085,-0.0060640176224816544,-0.0061465006771306285,-0.006031303851192549
111,277.3679696558611,True,-0.006739194088804301,-0.00673990705108396,-0.006728000415936575,-0.006834392145441126,-0.006737667277375681,-0.006742165768548025,-0.006764478801184359,-0.0067384811265246425,-0.006729508761624703
112,277.388402232682,True,-0.007024678197941281,-0.007021263873106975,-0.007017930751338719,-0.0071157914421366986,-0.0070276163302882555,-0.007029228557400624,-0.007058956096939517,-0.007020903907560383,-0.007021740065594306
113,277.4088349095109,True,-0.007268489485628693,-0.007206989360550753,-0.00726543488334308,-0.0073015684752749666,-0.007275139581404022,-0.0072206376924899285,-0.007310989891449848,-0.007207694809897469,-0.007271544087914306
114,277.4292676861078,True,-0.007254716901928415,-0.0072343120334738,-0.007247414801508811,-0.007328957769263678,-0.0072571412088260345,-0.007253608800756539,-0.007297496218454325,-0.007236082773409147,-0.007255825003100291
115,277.4497003624638,True,-0.0076605603973342595,-0.007619444000812159,-0.007655688431957075,-0.0077141222162033785,-0.007665432362711444,-0.007644327897710412,-0.0077102572640039835,-0.007622278931874504,-0.007666395096742495
116,277.4701329388263,True,-0.007555125585445632,-0.0075531755599983486,-0.007527728403642575,-0.007647929297877054,-0.0075374951163085235,-0.007583588264796104,-0.0075867923063464016,-0.007557075610892916,-0.007540736649587543
117,277.4905656149567,True,-0.007537548631600888,-0.007534031711997402,-0.007520791924191417,-0.007628856478977042,-0.0075305802301592895,-0.007569888574958883,-0.007584315197096125,-0.007538996780947493,-0.007536100482254282
118,277.5109983908478,True,-0.007566878091933571,-0.0075648895596941435,-0.007500924762982031,-0.0076597805774389904,-0.007510734789793139,-0.007606089072997868,-0.0075688666241729985,-0.007570919375744278,-0.007518533899294244
