toi,tid,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep
3182.01,372448111,2458616.81,5.0701169,2.958,4000
3183.01,370385007,2458617.978,4.2161562,3.842,6330
3169.01,403911354,2458617.49,4.4813865,1.843,8260
3170.01,400712525,2458622.51,1.8923179,2.076,4700
3171.01,399058051,2458621.334,1.570794,2.607,10430
3172.01,398502253,2458620.057,3.0029309,2.859,5080
3173.01,398466662,2458610.308,8.7710947,5.25,6250
3174.01,392112968,2458621.917,1.1955605,2.209,14480
3175.01,391510223,2458621.495,1.6549485,2.821,10740
3161.01,438777551,2458621.128,1.4017864,2.211,13020
3162.01,433546897,2458623.36,1.5752991,2.578,2910
3163.01,425316308,2458619.913,3.074928,2.771,7690
3164.01,419946164,2458623.343,1.7765395,1.258,14020
3165.01,419858461,2458620.096,2.5428536,2.394,15090
3166.01,412371819,2458623.681,1.8755818,2.717,19710
3167.01,411796826,2458618.363,3.095332,2.643,12940
3168.01,410554986,2458619.783,5.1737334,2.776,8570
3154.01,465176038,2458623.376,4.0326475,4.112,6170
3155.01,457272901,2458620.704,4.6491869,1.587,7360
3156.01,457110913,2458623.223,0.7462909,1.272,20520
3157.01,456962262,2458619.294,2.8811368,2.274,14360
3158.01,451254008,2458616.427,6.8557198,4.468,6520
3159.01,449549170,2458621.516,1.4728133,2.333,1040
3160.01,440872576,2458617.163,3.9714761,2.666,8310
3148.01,323980895,2458651.578,4.2819277,0.895,5170
3149.01,296670796,2458650.992,1.1537874,3.283,11960
3150.01,195256633,2458641.87,5.3449373,5.187,6410
3151.01,36607746,2458650.85,1.7259394,1.476,12870
3152.01,467484304,2458622.836,0.7814212,1.239,6640
3153.01,466318137,2458622.952,1.1216403,1.274,5350
3141.01,394443982,2458646.031,4.4337799,4.166,10640
3142.01,387791274,2458651.736,1.1536701,2.454,31050
3143.01,384244834,2458619.231,2.9892844,3.103,6140
3144.01,361176558,2458651.395,3.7720233,2.345,10090
3145.01,360816296,2458650.906,3.5505852,2.713,14500
3146.01,360816293,2458650.906,3.5506084,2.706,16040
3147.01,359572563,2458651.021,1.5256141,2.162,15890
3134.01,448688668,2458649.589,2.2308431,2.969,10950
3135.01,448098793,2458646.281,3.7063965,2.117,13540
3136.01,418471796,2458647.434,2.6841972,2.845,29210
3137.01,395514100,2458652.207,1.8826756,2.577,7520
3138.01,270347814,2458623.064,2.8740048,1.592,25890
3139.01,48661942,2458617.745,3.9618954,2.915,4030
3140.01,394900138,2458650.383,3.0939154,3.087,9890
3126.01,454876465,2458649.65,1.8246201,1.981,16830
3127.01,17361,2458622.206,3.6071013,1.88,9700
3128.01,453677947,2458650.251,2.3153107,0.611,1430
3129.01,4711,2458620.276,2.3351463,1.996,5580
3130.01,453396346,2458651.738,0.4415296,1,3400
3131.01,2876,2458621.357,2.6275206,2.677,20090
3132.01,448923766,2458650.802,2.2670134,2.607,7810
3133.01,448775221,2458644.288,4.0899751,3.605,4370
3122.01,61117473,2458614.484,6.1824444,2.803,10390
3123.01,60768923,2458622.245,1.8696153,2.209,10460
3124.01,454918388,2458648.721,2.254447,1.13,5510
3125.01,160023,2458615.221,6.7604259,3.188,6160
3117.01,73082014,2458593.382,3.2695009,3.09,16140
3118.01,58461209,2458594.48,3.8098324,3.881,3250
3119.01,57793060,2458594.516,8.9091379,4.114,9380
3120.01,22384839,2458588.106,7.0235956,4.739,5630
3121.01,14715294,2458587.086,5.5141998,4.432,13950
3109.01,120723776,2458595.572,2.882595,3.62,26550
3110.01,104022675,2458594.299,0.7430055,1.174,3850
3111.01,103832313,2458591.976,4.640636,2.984,15710
3112.01,98662211,2458590.845,4.2848663,1.455,11970
3113.01,94346376,2458591.779,3.1339232,4.029,6230
3114.01,94011343,2458591.213,4.4070871,2.238,8890
3115.01,93093765,2458594.435,2.7964132,1.585,3530
3116.01,80778619,2458595.408,1.648209,2.03,3590
3101.01,157213708,2458589.149,4.0416494,3.646,6150
3102.01,147092818,2458592.479,3.8769188,4.808,3240
3103.01,133129971,2458590.832,4.3450341,3.014,7230
3104.01,132963419,2458588.299,10.3069451,2.599,6340
3105.01,124454726,2458593.86,5.3414857,2.524,2270
3106.01,124453339,2458595.275,1.4852514,1.836,4370
3107.01,124174267,2458591.614,4.7360504,4.847,13180
3108.01,124146529,2458585.985,6.898768,2.578,10780
3095.01,270075071,2458589.791,4.2847514,3.223,9660
3096.01,229465678,2458590.528,4.4273519,2.864,17130
3097.01,163262555,2458593.783,1.3684064,1.426,8930
3098.01,163260812,2458590.738,4.7332043,3.965,14980
3099.01,163030461,2458594.423,2.5541736,2.308,17470
3100.01,162620529,2458592.958,3.291364,2.461,13930
3088.01,362607799,2458592.314,2.6346271,2.689,4780
3089.01,347715478,2458577.658,9.3206074,2.401,10690
3090.01,309913305,2458584.684,6.3273961,3.441,7780
3091.01,306255021,2458594.052,2.7496515,3.854,15730
3092.01,274911536,2458589.32,4.4175827,2.004,7200
3093.01,272885406,2458592.091,4.3665511,3.471,9120
3094.01,272645619,2458595.183,2.8400737,2.102,9720
3080.01,439926641,2458590.41,4.5744598,4.484,7880
3081.01,432467894,2458594.049,3.4373891,3.204,4520
3082.01,428699140,2459309.12,1.9268755,1.6724109,2390.810128
3083.01,405620289,2458594.262,2.1535759,1.911,7500
3084.01,397423462,2458585.79,5.104182,2.699,11530
3085.01,376740324,2459327.096,4.5300175,5.331,35800
3086.01,374158843,2458575.892,10.9500371,2.642,2060
3087.01,364427226,2458589.881,4.1412149,2.76,8360
3072.01,451084885,2458590.084,2.9823739,4.419,8140
3073.01,448744179,2458593.057,3.1419909,1.957,13310
3074.01,447976172,2458588.468,5.3589554,5.082,5420
3075.01,447891218,2458592.294,1.8026674,1.958,3000
3076.01,447593267,2458592.956,7.8579947,1.972,17580
3077.01,443341002,2458587.325,6.3602751,5.569,4170
3078.01,443042089,2458595.061,0.5497972,0.973,3080
3079.01,441444262,2458592.284,1.9906183,3.125,7410
3065.01,462135459,2458592.944,1.7000639,2.455,7100
3066.01,461968320,2458578.226,12.2035238,2.512,7290
3067.01,459157691,2458588.876,7.4352742,2.672,4980
3068.01,458995583,2458594.136,1.5958301,1.54,19990
3069.01,457268255,2458591.692,3.8275442,0.85,3560
3070.01,452049244,2458595.624,0.6587357,1.576,6180
3071.01,452006073,2458594.612,1.2670986,1.856,2730
3060.01,463681005,2458595.162,0.546551,1.647,4890
3061.01,463590116,2458595.29,1.3180642,1.463,6430
3062.01,463343283,2458594.559,4.867001,4.543,7220
3063.01,463103749,2458591.9,1.9503727,3.06,5090
3064.01,463070290,2458595.089,0.6770192,1.635,1340
3053.01,269859655,2458622.476,2.9920652,2.67,16230
3054.01,267712001,2458622.987,2.8280584,3.24,22410
3055.01,160522555,2458621.989,1.3071566,1.108,3100
3056.01,67798337,2458622.986,1.8093381,1.917,14990
3057.01,67622702,2458623.249,0.5800375,1.371,13250
3058.01,464711858,2458593.087,2.3495114,1.9,3180
3059.01,464067218,2458594.926,1.3933698,2.769,3090
3046.01,323966987,2458621.112,4.1346479,3.004,17020
3047.01,316652224,2458620.502,2.7024736,2.996,10080
3048.01,304426002,2458620.544,5.7681637,4.277,28290
3049.01,303867090,2459359.447,1.3168344,0.733,3640
3050.01,302003748,2458619.576,5.9397771,1.315,6720
3051.01,288224503,2458619.41,2.9490119,2.266,2500
3052.01,287584141,2458619.503,2.3103366,3.198,3610
3038.01,376036292,2458619.62,2.968003,3.169,12980
3039.01,373033374,2458620.262,3.4129773,2.772,15770
3040.01,372596795,2458617.032,3.5366756,2.711,12080
3041.01,371864043,2458619.146,2.9597882,3.571,7080
3042.01,361219651,2458623.4,2.756266,3.358,4620
3043.01,360706000,2458621.639,2.3725101,1.709,4760
3044.01,357538688,2458599.439,13.2691625,3.899,2260
3045.01,344568128,2458619.699,2.3302685,3.766,10280
3032.01,401283491,2458622.183,3.4677103,2.234,10000
3033.01,398725538,2458622.814,3.9982381,2.867,53030
3034.01,391645374,2458622.542,1.4035951,1.982,12680
3035.01,390444761,2458614.104,5.2810004,2.447,15040
3036.01,390157607,2458623.662,0.3859142,1.189,5590
3037.01,376209245,2458619.613,2.1358018,3.404,13860
3027.01,282091492,2458647.687,3.3791838,3.368,3720
3028.01,467955232,2458620.864,3.0551414,4.41,10150
3029.01,465540915,2458621.194,2.0250957,3.624,1080
3030.01,465275307,2458620.08,2.1512796,2.392,16180
3031.01,460686828,2458620.092,3.9932489,3.022,21060
3020.01,45191604,2459277.557,3.0327398,2.627,11620
3021.01,45054849,2458591.446,11.2645152,5.778,10110
3022.01,287721202,2459222.351,8.990904,1.858,6280
3023.01,454248975,2458649.831,3.901455,4.847,9070
3024.01,452576848,2458648.905,2.5076129,2.652,11450
3025.01,452464529,2458646.486,3.6796169,4.21,6620
3026.01,449491381,2458648.891,4.8204581,4.733,18040
3013.01,383949205,2459278.496,5.4722393,6.439,2150
3014.01,383806208,2459277.056,1.794583,3.371,2970
3015.01,357801293,2458587.349,4.2755252,4.305,4740
3016.01,356200601,2459274.791,5.1139734,2.293,7130
3017.01,122418622,2459276.279,3.0525249,3.446,14760
3018.01,45684223,2459270.676,6.5832074,3.147,5540
3019.01,45296362,2459269.534,5.9594861,2.13,14840
3012.01,437560683,2458593.932,3.0918287,3.394,9610
3005.01,386297468,2459279.368,2.0957771,2.902,2530
3006.01,386161311,2459274.272,8.6134543,2.233,13760
3007.01,384034837,2459279.765,4.2768327,4.866,5250
3008.01,383666033,2459272.545,3.9677951,4.346,810
3009.01,357634632,2459278.231,3.3653485,3.324,8130
3010.01,357202877,2459260.88,9.5537869,3.237,17640
3011.01,356461227,2459277.773,1.8418695,1.681,9740
2997.01,35652085,2458566.542,2.2054872,4.023,6450
2998.01,34737413,2458565.922,1.5306688,2.739,2480
2999.01,34505005,2458558.992,5.163488,3.297,18420
3000.01,23435610,2458567.514,5.2095745,3.569,28310
3001.01,468977648,2459277.212,2.0902127,3.414,8310
3002.01,402053027,2459272.388,7.7970996,1.877,22520
3003.01,400762242,2459278.82,1.6224297,2.259,1330
3004.01,400395395,2459277.499,3.2891323,3.151,8340
2990.01,73433128,2458559.202,7.4640401,2.095,2910
2991.01,49046332,2458568.115,5.5818518,2.646,10730
2992.01,49045066,2458565.116,3.0079053,3.691,6980
2993.01,48768158,2458564.22,2.3378096,2.307,6880
2994.01,36718161,2458562.553,4.0273532,1.945,7500
2995.01,36381058,2458567.565,1.6563817,3.032,14000
2996.01,35855047,2458568.333,2.3607613,3.255,1770
2986.01,148497855,2458567.229,3.2779315,3.706,2950
2987.01,141631253,2458566.47,1.6709636,1.874,1250
2988.01,105759569,2458567.41,1.8861708,1.845,3270
2989.01,97825640,2458565.235,3.1228972,2.356,28440
2979.01,311252710,2458560.436,5.4916221,5.027,27010
2980.01,289931756,2458562.476,3.5913716,2.811,28850
2981.01,287145649,2458568.012,3.6014859,3.137,12890
2982.01,211446495,2458565.664,4.868859,2.766,11360
2983.01,168449943,2458567.832,3.4287311,2.3,34250
2984.01,168405330,2458551.904,9.1620906,2.143,18790
2985.01,168384845,2458563.069,3.8996784,4.668,3420
2974.01,437253811,2458567.862,0.689421,1.233,3580
2975.01,423393242,2458568.422,0.4269642,0.685,6560
2976.01,413372087,2458561.493,3.485031,1.784,10770
2977.01,361343239,2458565.24,2.3507025,3.041,8970
2978.01,315096343,2459275.541,4.3497551,3.704,1710
2968.01,103183399,2458595.025,0.7328116,1.368,4150
2969.01,36452991,2458592.051,1.8236967,1.348,22530
2970.01,461136782,2458565.947,4.4219049,4.243,4850
2971.01,453452264,2458565.316,4.8422187,1.892,7440
2972.01,448536355,2458563.518,2.8371201,2.102,11560
2973.01,437259571,2458563.639,2.7519326,2.411,10200
2962.01,444394183,2458594.584,4.020387,4.142,4290
2963.01,441334829,2458591.986,4.4428265,3.465,9050
2964.01,439512298,2458593.713,3.8336526,2.988,9860
2965.01,146841337,2458590.044,4.2672547,3.319,9660
2966.01,136504576,2458594.215,1.5245307,2.066,1810
2967.01,103245940,2458592.81,3.2518504,4.611,19640
2958.01,463203560,2458593.324,1.9902221,2.795,2540
2959.01,462162963,2458593.753,1.3550447,1.945,3710
2960.01,462072242,2458591.704,2.0926705,2.891,5680
2961.01,446684383,2458595.098,4.6259488,2.924,10180
2953.01,469184909,2458594.322,1.292625,2.615,6340
2954.01,464328419,2458587.856,4.8397135,3.611,24180
2955.01,464326872,2458594.536,0.5543007,1.368,3910
2956.01,463508231,2458589.132,4.1281993,1.443,11820
2957.01,463469906,2458594.716,1.5316308,1.72,13370
2947.01,374847873,2459332.081,2.0391741,0.849,5740
2948.01,357896777,2458623.318,2.7557567,1.874,15710
2949.01,357299852,2458619.917,2.8652836,1.883,15910
2950.01,356206412,2458619.342,3.2689963,3.89,7240
2951.01,304025075,2458620.099,3.0292829,3.034,15410
2952.01,302527524,2458618.323,10.7847961,2.041,14110
2942.01,3840990,2459275.628,3.525719,4.615,4990
2943.01,3233861,2459279.092,0.7123317,0.752,13070
2944.01,340700241,2459242.448,7.7920145,2.534,9910
2945.01,286152207,2459248.121,3.2006752,4.317,6230
2946.01,302798365,2458642.955,4.9187498,1.942,19550
2936.01,22020459,2459278.077,1.3328042,2.75,1960
2937.01,18794442,2459279.499,2.0139493,1.554,5820
2938.01,11417087,2459272.924,4.942456,2.504,16530
2939.01,5485318,2459273.923,4.8306667,4.24,9790
2940.01,5224772,2459273.485,4.5991554,3.224,24040
2941.01,4729001,2459278.628,0.7127818,1.296,26170
2933.01,29336129,2459277.923,1.636077,3.658,1660
2934.01,28945511,2459278.684,1.1239749,1.011,2190
2935.01,24837152,2459278.943,5.5698287,2.234,11620
2928.01,33159936,2459279.404,2.8457295,3.222,8400
2929.01,31975443,2459277.569,2.0391462,2.03,18670
2930.01,30300445,2459268.594,7.2041206,3.634,2220
2931.01,29505837,2459268.553,8.6681997,5.864,3880
2932.01,29418536,2459274.164,3.2569219,3.787,5410
2922.01,45492609,2459279.247,1.3605216,0.783,1600
2923.01,45299834,2459272.124,4.322592,2.984,9170
2924.01,45048546,2459268.594,7.3502353,3.738,4530
2925.01,44510874,2459277.41,1.5720041,1.224,2830
2926.01,34499178,2459278.951,2.4249109,4.469,5310
2927.01,33651215,2459277.252,1.3868253,2.565,13630
2916.01,76663549,2459271.753,3.9216656,2.181,17640
2917.01,75744886,2459278.32,7.9019075,3.208,17740
2918.01,74881311,2459268.908,9.5681005,3.851,8490
2919.01,74274839,2459270.507,4.6957108,2.646,14040
2920.01,48210046,2459275.371,3.2003183,2.836,16200
2921.01,45896295,2459277.426,3.0044864,3.292,10920
2911.01,141141249,2459277.067,1.770088,1.383,17440
2912.01,118406995,2459274.939,8.761504,3.411,4400
2913.01,101588793,2459276.331,7.0318112,3.044,17900
2914.01,90127880,2459275.05,3.0518616,3.059,6200
2915.01,89617284,2459277.45,5.1304409,2.385,7900
2907.01,192003741,2459274.761,3.168632,2.329,2830
2908.01,191671884,2459275.143,5.4631023,4.067,3070
2909.01,191496430,2459275.207,3.0688259,3.95,3010
2910.01,141574742,2459273.961,3.308567,3.7,8480
2901.01,295093397,2459276.341,4.6086759,4.333,13700
2902.01,290302097,2459276.91,2.9918794,2.216,3310
2903.01,268125229,2459277.628,3.5947635,1.849,2850
2904.01,267536225,2459277.335,7.5009365,3.628,2300
2905.01,260120451,2459261.51,11.8790009,3.773,8670
2906.01,192259856,2459277.553,3.7062792,3.008,13910
2896.01,310537530,2459278.317,1.3475627,1.462,2590
2897.01,308987429,2459262.415,12.0040881,4.015,6670
2898.01,308612785,2459275.585,3.6128343,3.083,6220
2899.01,307366709,2459271.958,4.0874313,1.947,7360
2900.01,298206077,2459277.348,1.317171,2.646,13040
2890.01,355655412,2459274.112,3.195888,1.481,12360
2891.01,342167886,2459254.42,17.3076912,4.854,9420
2892.01,340559155,2459252.848,14.9506047,3.729,7720
2893.01,340144218,2459275.231,10.362886,3.033,5960
2894.01,315120585,2459265.56,7.4190257,2.472,11610
2895.01,315117300,2459275.536,8.7858955,5.908,3910
2889.01,355796887,2459274.029,3.6579195,4.471,32020
2887.01,134183038,2459253.286,4.9179585,3.647,20030
2888.01,80713983,2459245.095,4.2188055,1.892,11010
2880.01,344140617,2459224.08,4.7799716,4.976,5250
2881.01,320541238,2459225.477,2.9301843,4.218,6280
2882.01,142405475,2459224.056,2.0083269,4.37,1680
2883.01,319932686,2459249.371,3.7064049,2.056,4710
2884.01,318413374,2459226.631,2.935886,2.93,5900
2885.01,140019355,2459241.058,6.3350651,2.37,4160
2886.01,318796593,2459251.74,1.6020002,2.625,21520
2872.01,151930063,2459243.646,5.2201338,2.584,6040
2873.01,119448220,2459252.914,1.252025,0.816,8690
2874.01,123106490,2459247.388,3.3004862,2.064,1890
2875.01,385658469,2459245.62,3.4142143,4.212,3400
2876.01,10827386,2459248.364,6.2996307,1.918,9530
2877.01,348477542,2459248.4,3.4074188,3.111,18130
2878.01,4999813,2459226.726,2.0849517,3.099,2380
2879.01,146836153,2459251.065,2.3249635,1.591,14260
2865.01,231337271,2459226.716,0.451685,0.262,1660
2866.01,409896170,2459251.03,1.5728416,1.947,21020
2867.01,156949982,2459249.629,5.6392638,4.436,7320
2868.01,147857396,2459222.278,9.3803217,4.508,8600
2869.01,409264172,2459249.109,1.7198076,1.861,10890
2870.01,14709225,2459220.441,5.7655691,1.565,7370
2871.01,155807906,2459253.169,0.4057204,1.201,2620
2857.01,419148828,2459253.053,0.3109299,0.42,1630
2858.01,47587394,2459225.08,2.4181961,1.814,4150
2859.01,157655504,2459253.079,3.9589903,3.5,13190
2860.01,419029830,2459245.825,4.1849602,2.233,27260
2861.01,157572174,2459251.63,6.6300095,3.469,6090
2862.01,231937059,2459243.086,11.4874782,4.063,16360
2863.01,412257781,2459253.364,1.1894812,3.047,4130
2864.01,157011920,2459252.099,0.4777885,1.039,2690
2851.01,174206540,2459247.745,4.8257226,4.145,7650
2852.01,52869977,2459253.167,0.400777,0.886,2000
2853.01,173818213,2459251.828,3.2923881,1.427,26840
2854.01,50989813,2459227.231,0.9008643,1.419,2530
2855.01,437156845,2459246.6,3.4906402,1.586,4580
2856.01,172630205,2459226.231,0.599092,1.232,1290
2843.01,79030066,2459224.598,1.8882882,2.714,18080
2844.01,387342052,2459226.18,3.5524126,2.834,1950
2845.01,177612321,2459223.653,3.145502,2.411,6190
2846.01,66151343,2459248.643,2.6792695,2.56,10530
2847.01,175604949,2459250.188,2.648845,2.131,16770
2848.01,285524410,2459251.004,3.0249623,3.651,4070
2849.01,61687533,2459208.275,2.9510628,3.404,9480
2850.01,453105377,2459222.135,6.6329154,0.598,3190
2835.01,98286422,2459252.309,2.9646096,2.232,27860
2836.01,144628120,2459251.668,3.2379325,3.112,8340
2837.01,238020894,2458540.908,0.860227,1.294,14440
2838.01,81231810,2459223.265,5.4521068,4.702,8170
2839.01,182470056,2459252.299,0.879268,1.529,4550
2840.01,178577607,2459212.236,1.532427,2.351,29020
2841.01,79930628,2459251.768,2.1663502,4.258,5930
2842.01,178162579,2459225.45,3.5514016,2.207,8480
2829.01,114103134,2459251.459,1.1469027,1.543,3650
2830.01,307456716,2459251.243,4.2555436,5.058,2410
2831.01,259165246,2459251.166,2.6926692,3.101,4150
2832.01,107340585,2459251.838,2.6889686,2.677,10930
2833.01,238335094,2459247.279,4.3897272,3.234,6550
2834.01,156172268,2459245.467,4.6391531,3.239,14100
2821.01,281489322,2459251.944,0.2856701,0.297,1990
2822.01,130349701,2459248.445,2.8798613,4.111,4820
2823.01,271035369,2459244.237,4.7962078,3.328,21130
2824.01,128135100,2459252.415,2.2087864,4.045,4710
2825.01,268496304,2459245.076,5.9492615,4.304,7490
2826.01,123462119,2459224.572,1.9275568,2.621,39070
2827.01,440775339,2459219.803,5.3392736,3.032,2410
2828.01,268042363,2459252.324,4.6141009,2.226,6130
2816.01,131581522,2459251.478,3.059168,4.992,7610
2817.01,285526706,2459247.299,6.2804387,3.263,10240
2818.01,151483286,2459245.632,4.0397189,3.655,15110
2819.01,387275908,2459222.517,4.3905548,2.006,8350
2820.01,130948731,2459249.925,13.344434,3.005,24110
2813.01,133427311,2459252.994,4.5654898,1.883,7900
2814.01,268187322,2459252.651,5.4791626,4.627,9900
2815.01,306663205,2459220.938,3.4044402,1.895,7190
1027.02,20318757,2459304.628,11.0285857,3.164,1770
2809.01,45655786,2459299.763,3.1661578,2.404,4470
